Mostnegativewords, where count(word)>=20
great	0.046044370029300966
fun	0.04840103716508211
bit	0.05218617771509168
best	0.055323590814196244
always	0.05642633228840126
enthusiastic	0.056466302367941715
approachable	0.056504599211563734
highly	0.058315334773218146
enjoyed	0.059322033898305086
youll	0.06517690875232775
recommend	0.06783144912641316
especially	0.06947368421052631
job	0.07017543859649122
definitely	0.07310469314079422
study	0.07323943661971831
engaging	0.07338308457711443
will	0.07560627674750357
interested	0.07705479452054795
quite	0.07724425887265135
keep	0.07751937984496124
discussion	0.07797537619699042
midterms	0.07816711590296496
super	0.07866868381240545
outside	0.07929515418502203
love	0.07945205479452055
knows	0.07966101694915254
makes	0.08133333333333333
lot	0.08144796380090498
anyone	0.08247422680412371
worth	0.0825
overall	0.08251231527093596
paper	0.08267090620031796
tough	0.08333333333333333
courses	0.08333333333333333
weekly	0.08361204013377926
interesting	0.08461898083216457
mentor	0.0851063829787234
can	0.0853185595567867
fairly	0.08605341246290801
need	0.08644400785854617
project	0.08663366336633663
sometimes	0.08712121212121213
helpful	0.08734177215189873
wants	0.08766233766233766
open	0.08786610878661087
group	0.08846153846153847
life	0.08857142857142856
math	0.08858267716535433
field	0.08865248226950355
both	0.08888888888888889
based	0.08955223880597014
work	0.09004438807863031
come	0.09064327485380116
week	0.09070548712206047
used	0.09090909090909091
prof	0.0912490650710546
lecturer	0.09129511677282377
your	0.0913154533844189
papers	0.09153005464480875
help	0.09169764560099132
each	0.09200603318250378
hes	0.09225512528473805
shes	0.09233791748526522
new	0.0924092409240924
kind	0.09259259259259259
ive	0.09305993690851735
short	0.09322033898305085
teaches	0.09333333333333334
reading	0.09369817578772803
gives	0.09401709401709402
times	0.0948905109489051
cool	0.09490740740740741
important	0.09491525423728814
effort	0.09558823529411764
research	0.09577464788732394
is	0.09641587677725119
organized	0.09691629955947137
understanding	0.09706546275395034
pretty	0.09762532981530343
read	0.09793103448275862
expect	0.09803921568627451
stuff	0.09814814814814815
you	0.09816865417376491
discussions	0.09822866344605476
although	0.0985576923076923
everyone	0.09956709956709957
some	0.09992486851990984
grader	0.1
though	0.1
really	0.10037641154328733
exams	0.10097087378640776
may	0.10122699386503067
also	0.10137149672033392
little	0.10184049079754601
find	0.10264900662251655
good	0.10324640766365088
put	0.10344827586206896
readings	0.10358974358974359
three	0.10385756676557864
professors	0.10421836228287841
professor	0.10446711220541681
amount	0.10473815461346633
are	0.10483364720652856
etc	0.10483870967741936
material	0.1048723897911833
make	0.10509554140127389
talk	0.10539845758354756
books	0.10550458715596331
clear	0.10552763819095477
general	0.10569105691056911
semester	0.10572259941804074
final	0.10593713620488941
sure	0.10594795539033457
might	0.10601719197707736
get	0.10615471485036702
and	0.10642624728850325
a	0.10646722393312802
more	0.10652173913043478
sets	0.10675381263616558
everything	0.1069182389937107
one	0.10714285714285714
interest	0.10729023383768914
personal	0.1076923076923077
hard	0.10784313725490197
history	0.10787172011661808
background	0.10810810810810811
there	0.1084967320261438
isnt	0.10857142857142857
want	0.1087248322147651
well	0.10893246187363835
the	0.10940054495912807
extremely	0.1094224924012158
too	0.10950226244343891
so	0.1099236641221374
write	0.1100196463654224
but	0.1101072840203275
getting	0.11013215859030837
experience	0.11023622047244094
think	0.11052072263549416
mind	0.11055276381909548
year	0.11067193675889328
dry	0.1111111111111111
topics	0.11136890951276102
usually	0.11137440758293839
still	0.11147540983606558
wont	0.11158798283261803
office	0.11161387631975868
go	0.1116816431322208
sessions	0.11182108626198083
hours	0.11184939091915837
different	0.11188811188811189
useful	0.11214953271028037
in	0.11214953271028037
into	0.1126461211477152
of	0.11279346716570263
class	0.11283115225023939
lab	0.11307901907356949
id	0.11333333333333333
easy	0.1135175504107543
very	0.11366906474820145
homework	0.11367673179396093
an	0.11370647862494491
points	0.11374407582938388
difficult	0.11382113821138211
midterm	0.11409395973154363
its	0.1143661971830986
few	0.11455847255369929
covered	0.11504424778761062
about	0.11510516252390057
as	0.11548672566371682
level	0.11567164179104478
part	0.11568123393316196
due	0.11572700296735905
end	0.11584327086882454
those	0.11590296495956873
others	0.11602209944751381
while	0.11619047619047619
lecture	0.11643835616438356
follow	0.11666666666666667
to	0.11668501336688158
before	0.11674347158218126
since	0.116751269035533
away	0.11702127659574468
half	0.11742424242424243
be	0.11746680286006128
chem	0.11764705882352941
arent	0.11785714285714285
every	0.11799065420560748
intro	0.11811023622047244
he	0.11814177012414898
tests	0.11814744801512288
theory	0.11818181818181818
theres	0.11827956989247312
explaining	0.11834319526627218
has	0.11854684512428298
other	0.11869158878504672
writing	0.11892797319932999
beginning	0.11931818181818182
does	0.11950549450549451
somewhat	0.11956521739130435
presentation	0.11956521739130435
chemistry	0.11983471074380166
far	0.12
course	0.12035496394897394
pomona	0.12035661218424963
with	0.12051125989044431
incredibly	0.12073490813648294
thought	0.12085308056872038
matter	0.12096774193548387
real	0.12109375
style	0.12126865671641791
if	0.12128869235628553
long	0.12149532710280374
being	0.12172573189522343
quizzes	0.12184873949579832
itself	0.12195121951219512
cover	0.12222222222222222
having	0.1223021582733813
problem	0.1225114854517611
for	0.1226602070028628
this	0.12267273479520066
took	0.12276214833759591
things	0.12289780077619664
learning	0.12291666666666666
out	0.12294496068620443
between	0.12299465240641712
subject	0.12316176470588236
learned	0.12324929971988796
spend	0.1232876712328767
it	0.12335195530726258
written	0.12359550561797752
them	0.12372304199772985
where	0.12386706948640483
first	0.12400455062571103
am	0.12403100775193798
teacher	0.12403100775193798
should	0.12424849699398798
which	0.12428407789232532
gets	0.12442396313364056
i	0.12471131639722864
concepts	0.12471655328798185
much	0.125
generally	0.125
expectations	0.125
during	0.1252371916508539
most	0.1253943217665615
such	0.1254125412541254
problems	0.12560386473429952
credit	0.12568306010928962
do	0.12595419847328243
however	0.1259946949602122
mostly	0.12627986348122866
labs	0.12658227848101267
classes	0.12667478684531058
topic	0.12668463611859837
youre	0.12672811059907835
his	0.12674483528754885
understand	0.1267605633802817
working	0.12698412698412698
two	0.12698412698412698
found	0.1272365805168986
clearly	0.12727272727272726
man	0.12738853503184713
she	0.12742718446601942
on	0.12771648278167838
sense	0.1278538812785388
area	0.12790697674418605
her	0.1281273692191054
theyre	0.12903225806451613
assignments	0.1294851794071763
years	0.12962962962962962
students	0.12962962962962962
student	0.1297709923664122
here	0.13
way	0.13024282560706402
prepared	0.13026819923371646
have	0.1303986710963455
second	0.13043478260869565
who	0.13053613053613053
than	0.13141993957703926
grade	0.13148148148148148
at	0.13172751223184043
time	0.13194834362717575
hour	0.1319796954314721
people	0.1323851203501094
once	0.13245033112582782
majors	0.13247863247863248
own	0.13315926892950392
econ	0.1336405529953917
that	0.1336443468715697
seem	0.13409961685823754
content	0.13414634146341464
my	0.1342734518700184
around	0.13432835820895522
fact	0.13450292397660818
goes	0.1346153846153846
take	0.13489461358313817
learn	0.1352112676056338
review	0.1355421686746988
possible	0.13574660633484162
done	0.13620071684587814
up	0.13622291021671826
feel	0.13636363636363635
absolutely	0.13636363636363635
taken	0.13682678311499272
by	0.1368421052631579
particularly	0.13714285714285715
from	0.13745704467353953
back	0.13805970149253732
made	0.13838550247116968
required	0.13839285714285715
him	0.13852813852813853
their	0.138801261829653
ever	0.13894736842105262
plus	0.13903743315508021
notes	0.13972602739726028
assignment	0.13986013986013987
how	0.14051973051010588
was	0.1406206318143696
